Textbook_ID,ISBN,Publication_Date,Publication_Mode,Customer ID,Customer Name,Country,City,State,Postal Code,Region,Product ID,Category,Roaring_Content_type,Quantity,Discount,Profit,Roaring_Page_Number,Roaring_Sound_Length,Roaring_Sound_Frequency,Roaring_Sound_Intensity,Roaring_Sound_Location,Roaring_Sound_Size,Roaring_Visual_Effect_Duration,Roaring_Visual_Effect_Illustrator
8555,CA-2016-102092,09-12-2016,First Class,PM-18940,Paul MacIntyre,United States,Springfield,Virginia,22153,South,FUR-TA-10002530,Furniture,1056.86,7,0,158.529,5465,5465,5465,5465,5465,5465,5465,5465
250,CA-2016-154739,10-12-2016,Second Class,LH-17155,Logan Haushalter,United States,San Francisco,California,94109,West,FUR-CH-10002965,Furniture,321.568,2,0.2,28.1372,5466,5466,5466,5466,5466,5466,5466,5466
253,CA-2016-146941,10-12-2016,First Class,DL-13315,Delfina Latchford,United States,New York City,New York,10024,East,OFF-ST-10001228,Office Supplies,80.58,6,0,22.5624,5467,5467,5467,5467,5467,5467,5467,5467
254,CA-2016-146941,10-12-2016,First Class,DL-13315,Delfina Latchford,United States,New York City,New York,10024,East,OFF-EN-10003296,Office Supplies,361.92,4,0,162.864,5468,5468,5468,5468,5468,5468,5468,5468
2192,CA-2016-128412,10-12-2016,Standard Class,AP-10915,Arthur Prichep,United States,Seattle,Washington,98105,West,OFF-BI-10001718,Office Supplies,153.552,3,0.2,51.8238,5469,5469,5469,5469,5469,5469,5469,5469
2193,CA-2016-128412,10-12-2016,Standard Class,AP-10915,Arthur Prichep,United States,Seattle,Washington,98105,West,OFF-AP-10002082,Office Supplies,65.34,3,0,22.869,5470,5470,5470,5470,5470,5470,5470,5470
2194,CA-2016-128412,10-12-2016,Standard Class,AP-10915,Arthur Prichep,United States,Seattle,Washington,98105,West,OFF-PA-10001125,Office Supplies,123.92,4,0,55.764,5471,5471,5471,5471,5471,5471,5471,5471
2195,CA-2016-128412,10-12-2016,Standard Class,AP-10915,Arthur Prichep,United States,Seattle,Washington,98105,West,OFF-AP-10000252,Office Supplies,35.1,3,0,12.285,5472,5472,5472,5472,5472,5472,5472,5472
2196,CA-2016-128412,10-12-2016,Standard Class,AP-10915,Arthur Prichep,United States,Seattle,Washington,98105,West,TEC-AC-10003038,Technology,44.75,5,0,8.5025,5473,5473,5473,5473,5473,5473,5473,5473
3940,US-2016-143448,10-12-2016,Same Day,MH-17455,Mark Hamilton,United States,Greenwood,Indiana,46142,Central,FUR-CH-10003379,Furniture,1424.9,5,0,356.225,5474,5474,5474,5474,5474,5474,5474,5474
5525,CA-2016-147123,10-12-2016,First Class,SJ-20125,Sanjit Jacobs,United States,Long Beach,California,90805,West,OFF-PA-10000575,Office Supplies,80.28,12,0,36.9288,5475,5475,5475,5475,5475,5475,5475,5475
7617,CA-2016-144309,10-12-2016,Standard Class,CM-12235,Chris McAfee,United States,Watertown,New York,13601,East,OFF-PA-10001776,Office Supplies,18.54,2,0,8.7138,5476,5476,5476,5476,5476,5476,5476,5476
7618,CA-2016-144309,10-12-2016,Standard Class,CM-12235,Chris McAfee,United States,Watertown,New York,13601,East,OFF-BI-10003656,Office Supplies,679.96,5,0.2,220.987,5477,5477,5477,5477,5477,5477,5477,5477
8188,CA-2016-127194,10-12-2016,Standard Class,BW-11110,Bart Watters,United States,New York City,New York,10024,East,OFF-PA-10000659,Office Supplies,62.82,9,0,29.5254,5478,5478,5478,5478,5478,5478,5478,5478
9874,CA-2016-100587,10-12-2016,Standard Class,SL-20155,Sara Luxemburg,United States,New York City,New York,10024,East,OFF-PA-10004609,Office Supplies,6.48,1,0,3.1104,5479,5479,5479,5479,5479,5479,5479,5479
54,CA-2016-105816,11-12-2016,Standard Class,JM-15265,Janet Molinari,United States,New York City,New York,10024,East,OFF-FA-10000304,Office Supplies,15.26,7,0,6.2566,5480,5480,5480,5480,5480,5480,5480,5480
55,CA-2016-105816,11-12-2016,Standard Class,JM-15265,Janet Molinari,United States,New York City,New York,10024,East,TEC-PH-10002447,Technology,1029.95,5,0,298.6855,5481,5481,5481,5481,5481,5481,5481,5481
631,US-2016-135720,11-12-2016,Second Class,FM-14380,Fred McMath,United States,Aurora,Colorado,80013,West,OFF-ST-10001963,Office Supplies,243.384,3,0.2,-51.7191,5482,5482,5482,5482,5482,5482,5482,5482
632,US-2016-135720,11-12-2016,Second Class,FM-14380,Fred McMath,United States,Aurora,Colorado,80013,West,TEC-AC-10001267,Technology,119.8,5,0.2,29.95,5483,5483,5483,5483,5483,5483,5483,5483
633,US-2016-135720,11-12-2016,Second Class,FM-14380,Fred McMath,United States,Aurora,Colorado,80013,West,TEC-PH-10002103,Technology,300.768,4,0.2,30.0768,5484,5484,5484,5484,5484,5484,5484,5484
649,CA-2016-160745,11-12-2016,Second Class,AR-10825,Anthony Rawles,United States,Vancouver,Washington,98661,West,FUR-FU-10001935,Furniture,14.8,4,0,6.068,5485,5485,5485,5485,5485,5485,5485,5485
650,CA-2016-160745,11-12-2016,Second Class,AR-10825,Anthony Rawles,United States,Vancouver,Washington,98661,West,TEC-PH-10003273,Technology,302.376,3,0.2,22.6782,5486,5486,5486,5486,5486,5486,5486,5486
651,CA-2016-160745,11-12-2016,Second Class,AR-10825,Anthony Rawles,United States,Vancouver,Washington,98661,West,TEC-AC-10001142,Technology,316,4,0,31.6,5487,5487,5487,5487,5487,5487,5487,5487
1136,US-2016-148803,11-12-2016,Same Day,LR-16915,Lena Radford,United States,Homestead,Florida,33030,South,OFF-ST-10001476,Office Supplies,85.224,3,0.2,7.4571,5488,5488,5488,5488,5488,5488,5488,5488
1603,US-2016-132857,11-12-2016,Standard Class,CA-12775,Cynthia Arntzen,United States,Smyrna,Tennessee,37167,South,OFF-AR-10003251,Office Supplies,6.672,3,0.2,1.668,5489,5489,5489,5489,5489,5489,5489,5489
5994,CA-2016-162187,11-12-2016,Same Day,NS-18640,Noel Staavos,United States,Columbus,Ohio,43229,East,OFF-ST-10001558,Office Supplies,64.96,5,0.2,-4.06,5490,5490,5490,5490,5490,5490,5490,5490
5995,CA-2016-162187,11-12-2016,Same Day,NS-18640,Noel Staavos,United States,Columbus,Ohio,43229,East,OFF-SU-10004782,Office Supplies,13.52,2,0.2,1.69,5491,5491,5491,5491,5491,5491,5491,5491
5996,CA-2016-162187,11-12-2016,Same Day,NS-18640,Noel Staavos,United States,Columbus,Ohio,43229,East,FUR-CH-10003298,Furniture,458.43,5,0.3,-137.529,5492,5492,5492,5492,5492,5492,5492,5492
5997,CA-2016-162187,11-12-2016,Same Day,NS-18640,Noel Staavos,United States,Columbus,Ohio,43229,East,OFF-AP-10000576,Office Supplies,387.136,4,0.2,24.196,5493,5493,5493,5493,5493,5493,5493,5493
5998,CA-2016-162187,11-12-2016,Same Day,NS-18640,Noel Staavos,United States,Columbus,Ohio,43229,East,FUR-TA-10003008,Furniture,328.59,3,0.4,-147.8655,5494,5494,5494,5494,5494,5494,5494,5494
6185,CA-2016-143609,11-12-2016,First Class,DB-13270,Deborah Brumfield,United States,Portland,Oregon,97206,West,FUR-CH-10004218,Furniture,403.92,5,0.2,25.245,5495,5495,5495,5495,5495,5495,5495,5495
7051,CA-2016-165330,11-12-2016,Same Day,WB-21850,William Brown,United States,Anaheim,California,92804,West,OFF-BI-10004593,Office Supplies,209.6,5,0.2,68.12,5496,5496,5496,5496,5496,5496,5496,5496
7052,CA-2016-165330,11-12-2016,Same Day,WB-21850,William Brown,United States,Anaheim,California,92804,West,OFF-AR-10000914,Office Supplies,23.32,2,0,6.0632,5497,5497,5497,5497,5497,5497,5497,5497
7053,CA-2016-165330,11-12-2016,Same Day,WB-21850,William Brown,United States,Anaheim,California,92804,West,OFF-PA-10000241,Office Supplies,30.98,1,0,13.941,5498,5498,5498,5498,5498,5498,5498,5498
7054,CA-2016-165330,11-12-2016,Same Day,WB-21850,William Brown,United States,Anaheim,California,92804,West,TEC-AC-10000057,Technology,119.96,4,0,25.1916,5499,5499,5499,5499,5499,5499,5499,5499
7055,CA-2016-165330,11-12-2016,Same Day,WB-21850,William Brown,United States,Anaheim,California,92804,West,FUR-CH-10003774,Furniture,363.92,5,0.2,-31.843,5500,5500,5500,5500,5500,5500,5500,5500
7056,CA-2016-165330,11-12-2016,Same Day,WB-21850,William Brown,United States,Anaheim,California,92804,West,OFF-BI-10002824,Office Supplies,35.808,3,0.2,11.19,5501,5501,5501,5501,5501,5501,5501,5501
7057,CA-2016-165330,11-12-2016,Same Day,WB-21850,William Brown,United States,Anaheim,California,92804,West,OFF-BI-10004001,Office Supplies,122.688,9,0.2,39.8736,5502,5502,5502,5502,5502,5502,5502,5502
7058,CA-2016-165330,11-12-2016,Same Day,WB-21850,William Brown,United States,Anaheim,California,92804,West,FUR-TA-10004619,Furniture,892.136,7,0.2,111.517,5503,5503,5503,5503,5503,5503,5503,5503
7059,CA-2016-165330,11-12-2016,Same Day,WB-21850,William Brown,United States,Anaheim,California,92804,West,OFF-ST-10000636,Office Supplies,50.22,3,0,2.0088,5504,5504,5504,5504,5504,5504,5504,5504
7060,CA-2016-165330,11-12-2016,Same Day,WB-21850,William Brown,United States,Anaheim,California,92804,West,OFF-AP-10001469,Office Supplies,83.42,2,0,24.1918,5505,5505,5505,5505,5505,5505,5505,5505
7061,CA-2016-165330,11-12-2016,Same Day,WB-21850,William Brown,United States,Anaheim,California,92804,West,OFF-BI-10002897,Office Supplies,5.872,2,0.2,2.1286,5506,5506,5506,5506,5506,5506,5506,5506
9696,US-2016-151260,11-12-2016,First Class,SC-20695,Steve Chapman,United States,Springfield,Ohio,45503,East,OFF-AP-10002892,Office Supplies,73.536,4,0.2,9.192,5507,5507,5507,5507,5507,5507,5507,5507
4035,US-2016-108777,12-12-2016,Same Day,JM-15655,Jim Mitchum,United States,Lorain,Ohio,44052,East,OFF-BI-10003982,Office Supplies,18.693,3,0.7,-14.3313,5508,5508,5508,5508,5508,5508,5508,5508
4036,US-2016-108777,12-12-2016,Same Day,JM-15655,Jim Mitchum,United States,Lorain,Ohio,44052,East,TEC-AC-10002567,Technology,383.952,6,0.2,76.7904,5509,5509,5509,5509,5509,5509,5509,5509
4574,CA-2016-139395,12-12-2016,Standard Class,MG-17650,Matthew Grinstein,United States,Jackson,Michigan,49201,Central,TEC-PH-10002103,Technology,657.93,7,0,184.2204,5510,5510,5510,5510,5510,5510,5510,5510
4575,CA-2016-139395,12-12-2016,Standard Class,MG-17650,Matthew Grinstein,United States,Jackson,Michigan,49201,Central,FUR-FU-10003724,Furniture,33.48,4,0,8.7048,5511,5511,5511,5511,5511,5511,5511,5511
4576,CA-2016-139395,12-12-2016,Standard Class,MG-17650,Matthew Grinstein,United States,Jackson,Michigan,49201,Central,OFF-AR-10003732,Office Supplies,13.9,5,0,3.614,5512,5512,5512,5512,5512,5512,5512,5512
4577,CA-2016-139395,12-12-2016,Standard Class,MG-17650,Matthew Grinstein,United States,Jackson,Michigan,49201,Central,OFF-ST-10000885,Office Supplies,26.86,2,0,6.715,5513,5513,5513,5513,5513,5513,5513,5513
5251,US-2016-169369,12-12-2016,Standard Class,EC-14050,Erin Creighton,United States,Columbus,Georgia,31907,South,TEC-AC-10001314,Technology,249.95,5,0,19.996,5514,5514,5514,5514,5514,5514,5514,5514
5252,US-2016-169369,12-12-2016,Standard Class,EC-14050,Erin Creighton,United States,Columbus,Georgia,31907,South,OFF-PA-10004438,Office Supplies,49.12,4,0,23.0864,5515,5515,5515,5515,5515,5515,5515,5515
5577,CA-2016-136686,12-12-2016,Standard Class,RF-19840,Roy Französisch,United States,Pasadena,California,91104,West,FUR-FU-10004864,Furniture,383.64,6,0,122.7648,5516,5516,5516,5516,5516,5516,5516,5516
5578,CA-2016-136686,12-12-2016,Standard Class,RF-19840,Roy Französisch,United States,Pasadena,California,91104,West,OFF-AP-10002350,Office Supplies,56.52,3,0,15.8256,5517,5517,5517,5517,5517,5517,5517,5517
9939,CA-2016-169824,12-12-2016,Standard Class,NS-18640,Noel Staavos,United States,New York City,New York,10009,East,FUR-FU-10004864,Furniture,60.35,5,0,19.9155,5518,5518,5518,5518,5518,5518,5518,5518
9940,CA-2016-169824,12-12-2016,Standard Class,NS-18640,Noel Staavos,United States,New York City,New York,10009,East,OFF-SU-10000952,Office Supplies,35.52,4,0,9.9456,5519,5519,5519,5519,5519,5519,5519,5519
9941,CA-2016-169824,12-12-2016,Standard Class,NS-18640,Noel Staavos,United States,New York City,New York,10009,East,OFF-AR-10000462,Office Supplies,11.2,7,0,4.816,5520,5520,5520,5520,5520,5520,5520,5520
456,CA-2016-100153,13-12-2016,Standard Class,KH-16630,Ken Heidel,United States,Norman,Oklahoma,73071,Central,TEC-AC-10001772,Technology,63.88,4,0,24.9132,5521,5521,5521,5521,5521,5521,5521,5521
942,CA-2016-142958,13-12-2016,Standard Class,RW-19630,Rob Williams,United States,Torrance,California,90503,West,OFF-BI-10001759,Office Supplies,6.096,2,0.2,2.2098,5522,5522,5522,5522,5522,5522,5522,5522
943,CA-2016-142958,13-12-2016,Standard Class,RW-19630,Rob Williams,United States,Torrance,California,90503,West,FUR-TA-10000577,Furniture,1114.272,4,0.2,41.7852,5523,5523,5523,5523,5523,5523,5523,5523
3687,CA-2016-102792,13-12-2016,Standard Class,JC-15340,Jasper Cacioppo,United States,Riverside,California,92503,West,OFF-AR-10004757,Office Supplies,9.84,3,0,3.2472,5524,5524,5524,5524,5524,5524,5524,5524
3469,CA-2016-146143,14-12-2016,Standard Class,MC-17845,Michael Chen,United States,Jackson,Mississippi,39212,South,FUR-FU-10002045,Furniture,133.38,6,0,58.6872,5525,5525,5525,5525,5525,5525,5525,5525
6392,CA-2016-129126,14-12-2016,Standard Class,PK-19075,Pete Kriz,United States,New York City,New York,10011,East,OFF-PA-10001471,Office Supplies,14.62,2,0,6.7252,5526,5526,5526,5526,5526,5526,5526,5526
6393,CA-2016-129126,14-12-2016,Standard Class,PK-19075,Pete Kriz,United States,New York City,New York,10011,East,OFF-LA-10003190,Office Supplies,5.76,2,0,2.8224,5527,5527,5527,5527,5527,5527,5527,5527
6394,CA-2016-129126,14-12-2016,Standard Class,PK-19075,Pete Kriz,United States,New York City,New York,10011,East,OFF-FA-10000621,Office Supplies,21.48,6,0,10.5252,5528,5528,5528,5528,5528,5528,5528,5528
6395,CA-2016-129126,14-12-2016,Standard Class,PK-19075,Pete Kriz,United States,New York City,New York,10011,East,FUR-FU-10002937,Furniture,396.92,4,0,198.46,5529,5529,5529,5529,5529,5529,5529,5529
6396,CA-2016-129126,14-12-2016,Standard Class,PK-19075,Pete Kriz,United States,New York City,New York,10011,East,OFF-ST-10004507,Office Supplies,17.15,1,0,4.6305,5530,5530,5530,5530,5530,5530,5530,5530
6397,CA-2016-129126,14-12-2016,Standard Class,PK-19075,Pete Kriz,United States,New York City,New York,10011,East,OFF-BI-10000279,Office Supplies,23.12,2,0.2,7.803,5531,5531,5531,5531,5531,5531,5531,5531
7941,CA-2016-146325,14-12-2016,First Class,DS-13180,David Smith,United States,San Diego,California,92037,West,FUR-CH-10001146,Furniture,81.424,2,0.2,-9.1602,5532,5532,5532,5532,5532,5532,5532,5532
7942,CA-2016-146325,14-12-2016,First Class,DS-13180,David Smith,United States,San Diego,California,92037,West,OFF-ST-10001590,Office Supplies,134.8,10,0,35.048,5533,5533,5533,5533,5533,5533,5533,5533
722,CA-2016-142335,15-12-2016,Standard Class,MP-17965,Michael Paige,United States,Detroit,Michigan,48205,Central,FUR-TA-10000198,Furniture,1652.94,3,0,231.4116,5534,5534,5534,5534,5534,5534,5534,5534
723,CA-2016-142335,15-12-2016,Standard Class,MP-17965,Michael Paige,United States,Detroit,Michigan,48205,Central,OFF-ST-10000036,Office Supplies,296.37,3,0,80.0199,5535,5535,5535,5535,5535,5535,5535,5535
6378,US-2016-116442,15-12-2016,Standard Class,BP-11230,Benjamin Patterson,United States,Los Angeles,California,90004,West,FUR-FU-10002364,Furniture,14.76,2,0,4.2804,5536,5536,5536,5536,5536,5536,5536,5536
6647,US-2016-127334,15-12-2016,Standard Class,MP-18175,Mike Pelletier,United States,Springfield,Oregon,97477,West,FUR-TA-10003473,Furniture,564.195,3,0.5,-304.6653,5537,5537,5537,5537,5537,5537,5537,5537
6648,US-2016-127334,15-12-2016,Standard Class,MP-18175,Mike Pelletier,United States,Springfield,Oregon,97477,West,OFF-AP-10001205,Office Supplies,87.168,2,0.2,8.7168,5538,5538,5538,5538,5538,5538,5538,5538
8047,CA-2016-113600,15-12-2016,Second Class,SH-20395,Shahid Hopkins,United States,Cuyahoga Falls,Ohio,44221,East,OFF-BI-10000201,Office Supplies,2.214,3,0.7,-1.476,5539,5539,5539,5539,5539,5539,5539,5539
8263,CA-2016-100307,15-12-2016,Standard Class,TC-21475,Tony Chapman,United States,Fayetteville,Arkansas,72701,South,OFF-PA-10002552,Office Supplies,19.44,3,0,9.3312,5540,5540,5540,5540,5540,5540,5540,5540
470,US-2016-100419,16-12-2016,Second Class,CC-12670,Craig Carreira,United States,Chicago,Illinois,60610,Central,OFF-BI-10002194,Office Supplies,4.788,3,0.8,-7.9002,5541,5541,5541,5541,5541,5541,5541,5541
1465,US-2016-104794,16-12-2016,First Class,KD-16495,Keith Dawkins,United States,New York City,New York,10009,East,OFF-FA-10001754,Office Supplies,3.68,2,0,1.8032,5542,5542,5542,5542,5542,5542,5542,5542
6203,CA-2016-118332,16-12-2016,Standard Class,PK-19075,Pete Kriz,United States,Apple Valley,California,92307,West,FUR-CH-10001708,Furniture,563.92,5,0.2,7.049,5543,5543,5543,5543,5543,5543,5543,5543
6720,CA-2016-130442,16-12-2016,First Class,SF-20065,Sandra Flanagan,United States,Goldsboro,North Carolina,27534,South,OFF-AP-10004859,Office Supplies,34.944,3,0.2,3.0576,5544,5544,5544,5544,5544,5544,5544,5544
8685,CA-2016-155446,16-12-2016,Standard Class,TN-21040,Tanja Norvell,United States,San Diego,California,92024,West,TEC-AC-10001445,Technology,21.21,7,0,4.4541,5545,5545,5545,5545,5545,5545,5545,5545
3771,CA-2016-155530,17-12-2016,Standard Class,CM-12160,Charles McCrossin,United States,San Francisco,California,94122,West,FUR-TA-10004256,Furniture,2003.52,6,0.2,-325.572,5546,5546,5546,5546,5546,5546,5546,5546
5912,CA-2016-155383,17-12-2016,Standard Class,SC-20680,Steve Carroll,United States,Seattle,Washington,98115,West,OFF-ST-10001328,Office Supplies,46.53,3,0,13.0284,5547,5547,5547,5547,5547,5547,5547,5547
8414,CA-2016-147109,17-12-2016,Standard Class,AH-10075,Adam Hart,United States,Arlington,Texas,76017,Central,OFF-PA-10001972,Office Supplies,51.84,10,0.2,18.144,5548,5548,5548,5548,5548,5548,5548,5548
8415,CA-2016-147109,17-12-2016,Standard Class,AH-10075,Adam Hart,United States,Arlington,Texas,76017,Central,TEC-AC-10002942,Technology,165.6,3,0.2,-6.21,5549,5549,5549,5549,5549,5549,5549,5549
9016,CA-2016-131639,17-12-2016,Standard Class,NS-18640,Noel Staavos,United States,Carlsbad,New Mexico,88220,West,OFF-BI-10001636,Office Supplies,13.488,2,0.2,4.3836,5550,5550,5550,5550,5550,5550,5550,5550
9017,CA-2016-131639,17-12-2016,Standard Class,NS-18640,Noel Staavos,United States,Carlsbad,New Mexico,88220,West,OFF-BI-10000948,Office Supplies,11.416,1,0.2,3.8529,5551,5551,5551,5551,5551,5551,5551,5551
9040,CA-2016-117121,17-12-2016,Standard Class,AB-10105,Adrian Barton,United States,Detroit,Michigan,48205,Central,OFF-BI-10000545,Office Supplies,9892.74,13,0,4946.37,5552,5552,5552,5552,5552,5552,5552,5552
287,CA-2016-112697,18-12-2016,Second Class,AH-10195,Alan Haines,United States,Tamarac,Florida,33319,South,OFF-BI-10000778,Office Supplies,254.058,7,0.7,-169.372,5553,5553,5553,5553,5553,5553,5553,5553
288,CA-2016-112697,18-12-2016,Second Class,AH-10195,Alan Haines,United States,Tamarac,Florida,33319,South,OFF-AP-10002684,Office Supplies,194.528,2,0.2,24.316,5554,5554,5554,5554,5554,5554,5554,5554
289,CA-2016-112697,18-12-2016,Second Class,AH-10195,Alan Haines,United States,Tamarac,Florida,33319,South,OFF-SU-10000646,Office Supplies,961.48,5,0.2,-204.3145,5555,5555,5555,5555,5555,5555,5555,5555
641,CA-2016-147067,18-12-2016,Standard Class,JD-16150,Justin Deggeller,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10000732,Furniture,18.84,3,0,6.0288,5556,5556,5556,5556,5556,5556,5556,5556
1315,CA-2016-145919,18-12-2016,Standard Class,HG-14965,Henry Goldwyn,United States,Los Angeles,California,90032,West,OFF-PA-10003072,Office Supplies,38.88,6,0,18.6624,5557,5557,5557,5557,5557,5557,5557,5557
1316,CA-2016-145919,18-12-2016,Standard Class,HG-14965,Henry Goldwyn,United States,Los Angeles,California,90032,West,FUR-FU-10004960,Furniture,183.84,8,0,62.5056,5558,5558,5558,5558,5558,5558,5558,5558
1317,CA-2016-145919,18-12-2016,Standard Class,HG-14965,Henry Goldwyn,United States,Los Angeles,California,90032,West,OFF-SU-10003505,Office Supplies,579.3,5,0,28.965,5559,5559,5559,5559,5559,5559,5559,5559
3505,CA-2016-150945,18-12-2016,Second Class,JK-16120,Julie Kriz,United States,New York City,New York,10009,East,OFF-ST-10003716,Office Supplies,900.08,4,0,117.0104,5560,5560,5560,5560,5560,5560,5560,5560
4861,CA-2016-101546,18-12-2016,Standard Class,GK-14620,Grace Kelly,United States,Morristown,New Jersey,7960,East,OFF-BI-10001359,Office Supplies,1793.98,2,0,843.1706,5561,5561,5561,5561,5561,5561,5561,5561
5022,CA-2016-133795,18-12-2016,Standard Class,JE-15475,Jeremy Ellison,United States,San Diego,California,92037,West,TEC-AC-10001465,Technology,72.64,2,0,21.792,5562,5562,5562,5562,5562,5562,5562,5562
5023,CA-2016-133795,18-12-2016,Standard Class,JE-15475,Jeremy Ellison,United States,San Diego,California,92037,West,TEC-AC-10003832,Technology,772.47,3,0,146.7693,5563,5563,5563,5563,5563,5563,5563,5563
5024,CA-2016-133795,18-12-2016,Standard Class,JE-15475,Jeremy Ellison,United States,San Diego,California,92037,West,FUR-FU-10003731,Furniture,39.92,4,0,11.1776,5564,5564,5564,5564,5564,5564,5564,5564
5655,CA-2016-145261,18-12-2016,First Class,AH-10120,Adrian Hane,United States,Salem,Oregon,97301,West,OFF-BI-10001670,Office Supplies,45.24,4,0.7,-30.16,5565,5565,5565,5565,5565,5565,5565,5565
5656,CA-2016-145261,18-12-2016,First Class,AH-10120,Adrian Hane,United States,Salem,Oregon,97301,West,OFF-AR-10004078,Office Supplies,18.688,4,0.2,2.336,5566,5566,5566,5566,5566,5566,5566,5566
5657,CA-2016-145261,18-12-2016,First Class,AH-10120,Adrian Hane,United States,Salem,Oregon,97301,West,OFF-PA-10003036,Office Supplies,11.648,2,0.2,3.7856,5567,5567,5567,5567,5567,5567,5567,5567
5658,CA-2016-145261,18-12-2016,First Class,AH-10120,Adrian Hane,United States,Salem,Oregon,97301,West,TEC-AC-10000991,Technology,112.776,3,0.2,-8.4582,5568,5568,5568,5568,5568,5568,5568,5568
5659,CA-2016-145261,18-12-2016,First Class,AH-10120,Adrian Hane,United States,Salem,Oregon,97301,West,FUR-TA-10002530,Furniture,377.45,5,0.5,-264.215,5569,5569,5569,5569,5569,5569,5569,5569
5660,CA-2016-145261,18-12-2016,First Class,AH-10120,Adrian Hane,United States,Salem,Oregon,97301,West,OFF-LA-10000407,Office Supplies,15.936,4,0.2,5.1792,5570,5570,5570,5570,5570,5570,5570,5570
5661,CA-2016-145261,18-12-2016,First Class,AH-10120,Adrian Hane,United States,Salem,Oregon,97301,West,TEC-PH-10004833,Technology,28.68,3,0.2,-7.17,5571,5571,5571,5571,5571,5571,5571,5571
7579,CA-2016-138597,18-12-2016,First Class,PN-18775,Parhena Norris,United States,Omaha,Nebraska,68104,Central,FUR-CH-10004997,Furniture,563.94,3,0,112.788,5572,5572,5572,5572,5572,5572,5572,5572
8908,CA-2016-139934,18-12-2016,First Class,AY-10555,Andy Yotov,United States,San Francisco,California,94110,West,TEC-PH-10001552,Technology,66.976,7,0.2,6.6976,5573,5573,5573,5573,5573,5573,5573,5573
5543,CA-2016-134936,19-12-2016,Standard Class,ES-14080,Erin Smith,United States,Tucson,Arizona,85705,West,FUR-TA-10001086,Furniture,455.97,6,0.5,-218.8656,5574,5574,5574,5574,5574,5574,5574,5574
5544,CA-2016-134936,19-12-2016,Standard Class,ES-14080,Erin Smith,United States,Tucson,Arizona,85705,West,OFF-BI-10000174,Office Supplies,10.44,6,0.7,-7.656,5575,5575,5575,5575,5575,5575,5575,5575
5545,CA-2016-134936,19-12-2016,Standard Class,ES-14080,Erin Smith,United States,Tucson,Arizona,85705,West,OFF-BI-10002103,Office Supplies,5.214,2,0.7,-4.1712,5576,5576,5576,5576,5576,5576,5576,5576
6171,CA-2016-141523,19-12-2016,Second Class,MH-17440,Mark Haberlin,United States,New York City,New York,10035,East,OFF-BI-10000948,Office Supplies,34.248,3,0.2,11.5587,5577,5577,5577,5577,5577,5577,5577,5577
6172,CA-2016-141523,19-12-2016,Second Class,MH-17440,Mark Haberlin,United States,New York City,New York,10035,East,OFF-AR-10001545,Office Supplies,3.52,2,0,1.0208,5578,5578,5578,5578,5578,5578,5578,5578
7792,CA-2016-108364,19-12-2016,Standard Class,BP-11050,Barry Pond,United States,Chicago,Illinois,60623,Central,OFF-BI-10002012,Office Supplies,1.8,5,0.8,-2.88,5579,5579,5579,5579,5579,5579,5579,5579
8430,CA-2016-118129,19-12-2016,Second Class,CL-12565,Clay Ludtke,United States,Reading,Pennsylvania,19601,East,FUR-FU-10004904,Furniture,303.92,5,0.2,-30.392,5580,5580,5580,5580,5580,5580,5580,5580
3516,CA-2016-168536,20-12-2016,Standard Class,SC-20800,Stuart Calhoun,United States,Jackson,Mississippi,39212,South,TEC-AC-10002323,Technology,66.3,3,0,8.619,5581,5581,5581,5581,5581,5581,5581,5581
3721,CA-2016-151155,20-12-2016,Standard Class,AB-10255,Alejandro Ballentine,United States,Jackson,Mississippi,39212,South,FUR-FU-10001918,Furniture,18.92,4,0,7.3788,5582,5582,5582,5582,5582,5582,5582,5582
3722,CA-2016-151155,20-12-2016,Standard Class,AB-10255,Alejandro Ballentine,United States,Jackson,Mississippi,39212,South,OFF-BI-10003910,Office Supplies,15.42,2,0,6.939,5583,5583,5583,5583,5583,5583,5583,5583
7029,US-2016-157840,20-12-2016,Second Class,MC-17575,Matt Collins,United States,Fremont,Nebraska,68025,Central,OFF-PA-10003673,Office Supplies,33.9,5,0,15.594,5584,5584,5584,5584,5584,5584,5584,5584
1825,CA-2016-167507,22-12-2016,Standard Class,SA-20830,Sue Ann Reed,United States,Redmond,Oregon,97756,West,OFF-BI-10003694,Office Supplies,31.32,10,0.7,-25.056,5585,5585,5585,5585,5585,5585,5585,5585
1826,CA-2016-167507,22-12-2016,Standard Class,SA-20830,Sue Ann Reed,United States,Redmond,Oregon,97756,West,FUR-FU-10001935,Furniture,11.84,4,0.2,3.108,5586,5586,5586,5586,5586,5586,5586,5586
1827,CA-2016-167507,22-12-2016,Standard Class,SA-20830,Sue Ann Reed,United States,Redmond,Oregon,97756,West,FUR-FU-10002878,Furniture,22.784,1,0.2,4.8416,5587,5587,5587,5587,5587,5587,5587,5587
8512,CA-2016-103359,22-12-2016,Standard Class,LC-16885,Lena Creighton,United States,New York City,New York,10035,East,OFF-BI-10004233,Office Supplies,25.584,2,0.2,8.9544,5588,5588,5588,5588,5588,5588,5588,5588
8668,CA-2016-149916,22-12-2016,Second Class,ED-13885,Emily Ducich,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,55.36,4,0.2,19.376,5589,5589,5589,5589,5589,5589,5589,5589
